rainfall_mm,soil_quality_index,farm_size_hectares,sunlight_hours,fertilizer_kg,crop_yield
0.8980000000000001,0.6666666666666665,0.8020202020202021,1.0,0.9789655172413791,0.8298969072164948
0.8433333333333333,0.1111111111111111,0.7323232323232324,0.125,0.8889655172413793,0.7405498281786942
0.8300000000000001,1.0,0.898989898989899,0.0,0.7672413793103449,0.895189003436426
0.3426666666666666,0.2222222222222222,0.1121212121212121,0.125,0.373103448275862,0.1254295532646048
0.028,0.7777777777777777,0.4656565656565656,0.5,0.7089655172413794,0.4536082474226804
0.6093333333333333,0.3333333333333333,0.5818181818181819,0.75,0.6255172413793103,0.5756013745704467
0.6626666666666667,0.5555555555555556,0.2151515151515151,0.875,0.5441379310344827,0.2663230240549828
0.508,0.8888888888888888,0.8404040404040405,0.0,0.2103448275862068,0.761168384879725
0.6606666666666667,0.2222222222222222,0.2828282828282828,0.875,0.5272413793103449,0.3109965635738831
0.7326666666666668,0.6666666666666665,0.2373737373737373,0.5,0.1196551724137931,0.2508591065292096
0.6526666666666667,0.4444444444444445,0.5515151515151515,0.0,0.4320689655172413,0.5360824742268042
0.7993333333333335,0.5555555555555556,0.4393939393939394,1.0,0.936896551724138,0.506872852233677
0.6579999999999999,0.0,0.2606060606060606,0.125,0.6,0.2920962199312715
0.5153333333333334,1.0,0.9353535353535354,0.375,0.8424137931034482,0.9106529209621994
0.9733333333333334,0.5555555555555556,0.4323232323232323,0.875,0.1327586206896551,0.4347079037800687
0.5006666666666666,0.4444444444444445,0.893939393939394,0.125,0.7855172413793103,0.8505154639175259
0.8513333333333333,0.8888888888888888,0.0454545454545454,0.375,0.8327586206896551,0.1752577319587628
0.768,0.3333333333333333,0.9232323232323232,1.0,0.8348275862068966,0.8986254295532645
0.8573333333333333,0.1111111111111111,0.3757575757575757,0.625,0.8044827586206896,0.4295532646048109
0.706,0.6666666666666665,0.7767676767676768,1.0,0.5637931034482758,0.7525773195876289
0.418,0.4444444444444445,0.5505050505050505,0.0,0.8751724137931034,0.5601374570446735
0.7806666666666666,0.7777777777777777,0.3636363636363636,0.25,0.66,0.4192439862542955
0.1633333333333333,0.3333333333333333,0.6434343434343435,0.875,0.9824137931034485,0.6288659793814433
0.78,0.3333333333333333,0.8424242424242425,0.75,0.8831034482758621,0.8350515463917525
0.0753333333333333,0.2222222222222222,0.6212121212121212,1.0,0.6755172413793104,0.5687285223367697
0.4873333333333333,0.6666666666666665,0.7262626262626263,0.875,0.0958620689655172,0.6460481099656357
0.3773333333333333,0.0,0.7525252525252526,0.5,0.0586206896551724,0.6357388316151202
0.9486666666666668,0.3333333333333333,0.0555555555555555,0.625,0.2182758620689655,0.11340206185567
0.0186666666666666,0.5555555555555556,0.8858585858585859,0.625,0.313103448275862,0.7628865979381443
0.44,0.8888888888888888,0.3707070707070707,0.375,0.0337931034482758,0.3402061855670103
0.4406666666666667,0.7777777777777777,0.9444444444444444,0.125,0.196551724137931,0.8402061855670102
0.8860000000000001,0.6666666666666665,0.1303030303030302,1.0,0.579655172413793,0.218213058419244
0.086,0.5555555555555556,0.2373737373737373,0.5,0.8106896551724138,0.2663230240549828
0.3573333333333333,0.8888888888888888,0.2333333333333333,0.25,0.9768965517241378,0.3109965635738831
0.5700000000000001,0.2222222222222222,0.9464646464646466,0.0,0.169655172413793,0.831615120274914
0.0766666666666666,1.0,0.5424242424242425,0.75,0.9586206896551724,0.5549828178694158
0.7206666666666668,0.1111111111111111,0.6393939393939394,0.375,0.0275862068965517,0.5652920962199313
0.5053333333333334,0.1111111111111111,0.205050505050505,0.75,0.7320689655172413,0.2508591065292096
0.0986666666666666,0.3333333333333333,0.4232323232323232,0.125,0.5424137931034483,0.3917525773195876
0.3226666666666667,0.1111111111111111,0.2484848484848484,0.125,0.5779310344827586,0.2577319587628865
0.1286666666666666,0.6666666666666665,0.6515151515151516,0.375,0.0886206896551724,0.5532646048109966
0.2006666666666667,0.6666666666666665,0.5151515151515152,0.625,0.9682758620689654,0.5309278350515463
0.6826666666666668,0.4444444444444445,0.7050505050505051,1.0,0.2213793103448275,0.6494845360824741
0.6266666666666667,0.7777777777777777,0.1393939393939393,0.5,0.823103448275862,0.2336769759450171
0.7246666666666668,0.3333333333333333,0.1191919191919192,0.25,0.6451724137931034,0.1924398625429553
0.0953333333333333,0.3333333333333333,0.8595959595959597,1.0,0.3044827586206896,0.7405498281786942
0.1686666666666667,0.3333333333333333,0.7323232323232324,0.75,0.5106896551724138,0.6580756013745703
0.2673333333333333,0.6666666666666665,0.9717171717171718,1.0,0.4858620689655171,0.8762886597938144
0.14,1.0,0.8414141414141415,0.375,0.6606896551724137,0.7835051546391751
0.1246666666666666,0.1111111111111111,0.9272727272727274,0.875,0.7127586206896551,0.8333333333333333
0.426,0.5555555555555556,0.9555555555555556,0.125,0.8803448275862069,0.9106529209621994
0.476,0.0,0.1929292929292929,0.875,0.4148275862068965,0.2027491408934708
0.6806666666666668,0.5555555555555556,0.9373737373737374,0.25,0.59,0.8848797250859106
0.8413333333333333,0.0,0.0,0.125,0.3699999999999999,0.0618556701030927
0.8720000000000001,0.2222222222222222,0.9080808080808082,1.0,0.489655172413793,0.8556701030927836
0.0999999999999999,0.1111111111111111,0.9535353535353536,0.75,0.636551724137931,0.8453608247422679
0.0453333333333333,0.6666666666666665,0.8686868686868687,0.375,0.3099999999999999,0.7542955326460481
0.6953333333333334,0.1111111111111111,0.0282828282828282,1.0,0.906896551724138,0.1323024054982818
0.8320000000000001,0.0,0.0727272727272727,0.125,0.2893103448275861,0.1151202749140893
0.014,0.8888888888888888,0.6464646464646465,0.375,0.2324137931034482,0.5618556701030928
0.5800000000000001,0.0,0.1737373737373737,0.0,0.3168965517241379,0.1838487972508591
0.7573333333333334,0.2222222222222222,0.2868686868686869,1.0,0.2493103448275861,0.2955326460481099
0.8360000000000001,0.0,0.5252525252525253,0.125,0.5358620689655172,0.5240549828178693
0.364,0.8888888888888888,0.0848484848484848,0.25,0.9944827586206896,0.1872852233676976
0.4386666666666667,1.0,0.0343434343434343,1.0,0.1996551724137931,0.0756013745704467
0.0946666666666666,0.4444444444444445,0.9464646464646466,0.5,0.9651724137931034,0.8831615120274914
0.242,0.0,0.2474747474747474,0.375,0.0844827586206896,0.197594501718213
0.8506666666666667,0.7777777777777777,0.5515151515151515,0.75,0.186551724137931,0.5378006872852235
0.1699999999999999,0.8888888888888888,0.5626262626262627,0.0,0.5544827586206896,0.534364261168385
0.06,0.1111111111111111,0.495959595959596,1.0,0.2548275862068965,0.415807560137457
0.1019999999999999,0.3333333333333333,0.6656565656565657,0.75,0.2134482758620689,0.5652920962199313
0.9206666666666669,0.5555555555555556,0.0656565656565656,0.875,0.7282758620689656,0.1769759450171821
0.028,0.5555555555555556,0.5333333333333333,0.375,0.7510344827586207,0.5085910652920962
0.8746666666666667,0.3333333333333333,0.2565656565656565,1.0,0.4310344827586206,0.3006872852233677
0.954,0.8888888888888888,0.697979797979798,0.75,0.429655172413793,0.697594501718213
0.2779999999999999,0.2222222222222222,0.985858585858586,0.5,0.6341379310344828,0.8900343642611683
0.0133333333333333,0.8888888888888888,0.9292929292929294,0.375,0.1613793103448275,0.79553264604811
0.434,0.4444444444444445,0.8080808080808082,0.5,0.3689655172413792,0.731958762886598
0.6186666666666667,0.0,0.8131313131313131,0.0,0.8951724137931034,0.7886597938144331
0.036,0.4444444444444445,0.0272727272727272,0.0,0.5382758620689655,0.0532646048109965
0.8713333333333333,0.2222222222222222,0.4575757575757576,0.25,0.4972413793103448,0.4725085910652921
0.2793333333333334,0.4444444444444445,0.8727272727272728,0.875,0.4406896551724137,0.7817869415807559
0.9233333333333332,0.1111111111111111,0.2222222222222222,0.0,0.4093103448275861,0.2646048109965636
0.6113333333333333,0.0,0.5333333333333333,0.875,0.796551724137931,0.5412371134020619
0.4506666666666666,0.6666666666666665,0.9686868686868688,1.0,0.9017241379310345,0.929553264604811
0.284,0.7777777777777777,0.0383838383838383,0.0,0.973448275862069,0.1357388316151202
0.036,0.4444444444444445,0.6383838383838384,0.25,0.1317241379310345,0.5326460481099655
0.5086666666666666,0.2222222222222222,0.3696969696969697,0.75,0.6158620689655172,0.3831615120274914
0.8346666666666667,0.5555555555555556,0.4323232323232323,1.0,0.2386206896551723,0.4347079037800687
0.7466666666666668,0.5555555555555556,0.8484848484848485,0.0,0.1924137931034482,0.774914089347079
0.5213333333333334,1.0,0.0717171717171717,0.75,0.2268965517241379,0.1151202749140893
0.4999999999999999,0.3333333333333333,0.1121212121212121,0.75,0.699655172413793,0.1752577319587628
0.1046666666666666,0.8888888888888888,0.2848484848484848,1.0,0.2106896551724137,0.2594501718213058
0.0053333333333333,0.7777777777777777,0.5040404040404041,0.875,0.8068965517241379,0.4948453608247422
0.1893333333333333,0.3333333333333333,0.9,0.25,0.8503448275862069,0.8350515463917525
0.6386666666666667,0.4444444444444445,0.6080808080808081,0.5,0.723103448275862,0.6116838487972509
0.7286666666666668,0.1111111111111111,0.3232323232323232,0.0,0.1806896551724137,0.3127147766323024
0.7733333333333334,0.8888888888888888,0.1808080808080808,0.875,0.376206896551724,0.2388316151202749
0.5366666666666666,0.3333333333333333,0.8323232323232324,1.0,0.2824137931034482,0.7491408934707904
0.0106666666666666,0.8888888888888888,0.0575757575757575,0.875,0.3144827586206896,0.0687285223367697
0.964,0.6666666666666665,0.0282828282828282,1.0,0.4037931034482758,0.120274914089347
0.8953333333333333,0.1111111111111111,0.2171717171717171,0.375,0.4262068965517241,0.2594501718213058
0.3706666666666666,0.1111111111111111,0.9515151515151516,0.0,0.0272413793103448,0.8041237113402062
0.5286666666666666,0.2222222222222222,0.5555555555555556,0.125,0.4910344827586206,0.529209621993127
0.928,0.5555555555555556,0.1404040404040404,0.375,0.2651724137931034,0.1941580756013745
0.1786666666666667,0.3333333333333333,0.2101010101010101,0.25,0.6848275862068965,0.2302405498281787
0.2646666666666666,0.1111111111111111,0.1262626262626262,0.375,0.2986206896551723,0.120274914089347
0.0866666666666666,0.0,0.9393939393939394,0.0,0.9072413793103448,0.8556701030927836
0.1393333333333333,1.0,0.3818181818181818,1.0,0.5231034482758621,0.3797250859106529
0.7973333333333334,0.5555555555555556,0.4363636363636363,0.75,0.7693103448275862,0.4879725085910653
0.4406666666666667,0.4444444444444445,0.914141414141414,0.125,0.0024137931034482,0.7852233676975946
0.6553333333333333,0.8888888888888888,0.0686868686868686,1.0,0.91,0.1872852233676976
0.5880000000000001,0.6666666666666665,0.4323232323232323,1.0,0.2744827586206896,0.422680412371134
0.6459999999999999,0.3333333333333333,0.1898989898989899,0.75,0.2148275862068965,0.20446735395189
0.5606666666666666,0.5555555555555556,0.895959595959596,0.875,0.4958620689655171,0.8333333333333333
0.926,0.7777777777777777,0.6141414141414142,0.25,0.0541379310344827,0.5824742268041236
0.8806666666666667,0.4444444444444445,0.8777777777777778,0.875,0.8575862068965517,0.8745704467353952
0.7793333333333334,0.5555555555555556,0.3707070707070707,0.0,0.8948275862068965,0.4415807560137457
0.424,0.8888888888888888,0.495959595959596,1.0,0.7855172413793103,0.5206185567010309
0.6966666666666668,0.7777777777777777,0.5515151515151515,0.625,0.4448275862068965,0.5515463917525774
0.7066666666666668,0.6666666666666665,0.1727272727272727,0.625,0.4948275862068965,0.2319587628865979
0.8346666666666667,0.7777777777777777,0.6363636363636364,0.875,0.5251724137931034,0.6426116838487972
0.7573333333333334,0.4444444444444445,0.1515151515151515,0.625,0.2462068965517241,0.1855670103092783
0.072,0.7777777777777777,0.997979797979798,0.125,0.8444827586206897,0.922680412371134
0.8773333333333333,0.7777777777777777,0.8666666666666667,0.625,0.966551724137931,0.8848797250859106
0.7213333333333334,0.1111111111111111,0.5636363636363637,0.25,0.6696551724137931,0.5652920962199313
0.31,0.4444444444444445,1.0,0.25,0.0168965517241379,0.8505154639175259
0.7606666666666666,1.0,0.1121212121212121,1.0,0.5489655172413793,0.2010309278350515
0.5780000000000001,0.2222222222222222,0.7747474747474747,0.5,0.4837931034482758,0.7182130584192439
0.4573333333333333,0.0,0.686868686868687,0.0,0.2603448275862068,0.604810996563574
0.5173333333333334,0.8888888888888888,0.5414141414141415,0.25,0.9341379310344828,0.5807560137457044
0.2653333333333333,0.3333333333333333,0.9626262626262628,0.75,0.6565517241379311,0.8762886597938144
0.1659999999999999,0.5555555555555556,0.0121212121212121,0.875,0.0510344827586206,0.0068728522336769
0.4733333333333333,1.0,0.0252525252525252,0.125,0.4355172413793103,0.0927835051546391
0.5066666666666666,0.8888888888888888,0.0707070707070707,0.125,0.4003448275862069,0.127147766323024
0.5386666666666666,0.3333333333333333,0.6222222222222222,0.75,0.6655172413793103,0.6082474226804124
0.0813333333333333,0.6666666666666665,0.106060606060606,0.75,0.4275862068965517,0.120274914089347
0.76,0.2222222222222222,0.0313131313131313,0.0,0.493103448275862,0.1013745704467354
0.7026666666666668,0.3333333333333333,0.7696969696969698,0.625,0.1151724137931034,0.6907216494845361
0.75,0.7777777777777777,0.5060606060606061,0.0,0.1362068965517241,0.486254295532646
0.2699999999999999,0.1111111111111111,0.7787878787878788,0.375,0.436206896551724,0.6907216494845361
0.8033333333333335,0.7777777777777777,0.7646464646464647,0.625,0.773448275862069,0.7731958762886597
0.8953333333333333,0.2222222222222222,0.6232323232323232,0.75,0.1506896551724137,0.5824742268041236
0.6953333333333334,0.5555555555555556,0.5070707070707071,0.25,0.6541379310344827,0.5274914089347078
0.0926666666666666,0.0,0.0181818181818181,0.875,0.1713793103448275,0.0
0.716,0.5555555555555556,0.78989898989899,0.0,0.9958620689655172,0.802405498281787
0.794,0.6666666666666665,0.5858585858585859,0.875,0.0051724137931034,0.5412371134020619
0.8853333333333333,0.7777777777777777,0.4414141414141414,0.25,0.1875862068965517,0.4467353951890034
0.718,0.8888888888888888,0.4494949494949495,0.125,0.8472413793103448,0.5085910652920962
0.0226666666666666,0.3333333333333333,0.8414141414141415,0.875,0.2424137931034482,0.7130584192439862
0.0333333333333333,0.4444444444444445,0.2727272727272727,0.125,0.6072413793103448,0.268041237113402
0.9933333333333334,0.5555555555555556,0.8686868686868687,1.0,0.0089655172413793,0.7938144329896908
0.9946666666666666,0.4444444444444445,0.1303030303030302,1.0,0.9751724137931034,0.2594501718213058
0.1906666666666667,0.0,0.9030303030303032,0.25,0.7482758620689655,0.8178694158075601
0.6033333333333333,0.2222222222222222,0.6383838383838384,0.75,0.929655172413793,0.6494845360824741
0.2566666666666666,0.8888888888888888,0.0313131313131313,0.0,0.5113793103448275,0.0841924398625429
0.1873333333333333,0.0,0.3161616161616161,0.75,0.7537931034482759,0.3195876288659793
0.5880000000000001,0.5555555555555556,0.4676767676767677,0.75,0.24,0.4450171821305842
0.7706666666666666,0.0,0.4282828282828282,0.375,0.836551724137931,0.4673539518900343
0.0846666666666666,0.0,0.1,0.125,0.813103448275862,0.1323024054982818
0.5186666666666666,0.3333333333333333,0.3545454545454545,0.0,0.4775862068965517,0.359106529209622
0.8533333333333333,0.7777777777777777,0.0868686868686868,0.25,0.5337931034482759,0.1769759450171821
0.5566666666666666,0.8888888888888888,0.3757575757575757,0.0,0.0868965517241379,0.3573883161512027
0.6926666666666668,0.4444444444444445,0.8181818181818182,0.125,0.809655172413793,0.8041237113402062
0.464,0.8888888888888888,0.7121212121212122,0.5,0.5924137931034482,0.6890034364261168
0.5940000000000001,0.6666666666666665,0.4454545454545454,0.125,0.98,0.5034364261168385
0.558,0.5555555555555556,0.0484848484848484,1.0,0.6793103448275862,0.1305841924398625
0.0493333333333333,0.2222222222222222,0.6232323232323232,1.0,0.2937931034482758,0.5309278350515463
0.8373333333333333,0.6666666666666665,0.6000000000000001,0.125,0.7144827586206897,0.627147766323024
0.4746666666666666,1.0,0.5171717171717172,0.25,0.1351724137931034,0.4810996563573883
0.8740000000000001,0.6666666666666665,0.5646464646464647,0.75,0.929655172413793,0.6219931271477663
0.8426666666666667,0.7777777777777777,0.9818181818181818,0.875,0.2024137931034482,0.9054982817869416
0.7846666666666666,0.5555555555555556,0.298989898989899,0.25,0.6793103448275862,0.359106529209622
0.95,0.6666666666666665,0.7383838383838385,0.875,0.6734482758620689,0.7491408934707904
0.55,0.5555555555555556,0.1828282828282828,0.125,0.5762068965517241,0.2319587628865979
0.068,1.0,0.6141414141414142,0.75,0.3555172413793103,0.5549828178694158
0.096,0.4444444444444445,0.303030303030303,0.5,0.3962068965517241,0.2783505154639175
0.4893333333333333,0.2222222222222222,0.0646464646464646,0.0,0.2872413793103447,0.0876288659793814
0.6453333333333333,0.2222222222222222,0.9222222222222224,0.25,0.1948275862068965,0.8195876288659794
0.9793333333333334,0.5555555555555556,0.497979797979798,0.0,0.7296551724137931,0.5481099656357389
0.4453333333333333,0.6666666666666665,0.102020202020202,0.5,0.2634482758620689,0.1288659793814432
0.966,0.5555555555555556,0.8787878787878788,0.0,0.2893103448275861,0.8281786941580755
0.3473333333333333,0.6666666666666665,0.5282828282828284,0.5,0.2906896551724137,0.486254295532646
0.0306666666666666,0.6666666666666665,0.0131313131313131,1.0,0.2720689655172413,0.0223367697594501
0.802,0.0,0.9696969696969696,0.875,0.1527586206896551,0.8625429553264605
0.3766666666666666,0.1111111111111111,0.6696969696969698,1.0,0.7989655172413793,0.6426116838487972
0.6313333333333333,0.4444444444444445,0.8727272727272728,0.25,0.0234482758620689,0.7663230240549828
0.3326666666666666,0.2222222222222222,0.9050505050505052,1.0,0.3279310344827585,0.79553264604811
0.1059999999999999,0.6666666666666665,0.2858585858585858,0.75,0.6617241379310345,0.2989690721649484
0.2193333333333333,0.8888888888888888,0.0585858585858585,0.125,0.9251724137931034,0.1460481099656357
0.6446666666666667,0.0,0.8707070707070708,0.125,0.9124137931034484,0.8402061855670102
0.2486666666666666,0.2222222222222222,0.4757575757575757,0.375,0.1351724137931034,0.4037800687285223
0.77,0.6666666666666665,0.9414141414141416,0.25,0.2158620689655171,0.8625429553264605
0.2086666666666667,0.8888888888888888,0.406060606060606,0.375,0.5562068965517242,0.4037800687285223
0.796,0.0,0.8707070707070708,0.375,0.6189655172413793,0.8230240549828178
0.9993333333333334,0.1111111111111111,0.3090909090909091,1.0,0.5072413793103449,0.3556701030927835
0.2186666666666666,0.5555555555555556,0.1565656565656565,0.875,0.626551724137931,0.190721649484536
0.6353333333333333,0.4444444444444445,0.2747474747474747,0.875,0.8751724137931034,0.3436426116838488
0.8506666666666667,1.0,0.1727272727272727,0.25,0.3868965517241379,0.2422680412371133
0.2666666666666666,0.4444444444444445,0.9595959595959596,0.0,0.7631034482758621,0.8865979381443299
0.8906666666666667,0.4444444444444445,0.3797979797979798,0.25,0.8120689655172414,0.4467353951890034
0.6639999999999999,0.5555555555555556,0.5323232323232324,0.625,0.1537931034482758,0.4965635738831614
0.9213333333333332,0.6666666666666665,0.3262626262626262,0.125,0.3017241379310344,0.359106529209622
0.3686666666666666,0.2222222222222222,0.3323232323232323,0.375,0.7779310344827586,0.3556701030927835
0.546,0.3333333333333333,0.7141414141414142,0.875,0.8386206896551723,0.70446735395189
0.3999999999999999,0.4444444444444445,0.6393939393939394,0.0,0.6168965517241379,0.6099656357388317
0.5886666666666667,0.2222222222222222,0.9292929292929294,1.0,0.606551724137931,0.8642611683848798
0.088,0.2222222222222222,0.4262626262626262,0.75,0.4493103448275861,0.3814432989690721
0.3386666666666666,0.5555555555555556,0.0676767676767676,0.5,0.929655172413793,0.1529209621993127
0.088,0.6666666666666665,0.6666666666666667,0.5,0.0634482758620689,0.5601374570446735
0.0613333333333333,0.0,0.3555555555555555,1.0,0.72,0.3402061855670103
